"Case","Event","Activity","Timestamp","unixtime","Resource_Group","Resource","Resource_failure_rate","Resource_Anomaly.Normal","type_res_event","order","max","parameter_l","parameter","duration","type_res_case","type_res_len","type_res_trace","duration_prior","noeffect_len","resource_parameter_event","resource_parameter_case","is_trace_anomalous.resource.","variant_num"
"case_10158",1603,"j","1970-01-01 18:00:00",64800,"Resource_Group9","Resource_Group9_res_1",0.01,0,"",10,10,NA,NA,0,"normal",NA,"",3600,0,"","",0,"var_588"
"case_10168",1683,"a","1970-01-01 09:00:00",32400,"Resource_Group5","Resource_Group5_res_1",0.01,0,"",1,7,NA,NA,3600,"normal",NA,"",0,0,"","",0,"var_564"
"case_10168",1684,"b","1970-01-01 10:00:00",36000,"Resource_Group0","Resource_Group0_res_0",0.01,0,"",2,7,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_564"
"case_10168",1685,"c","1970-01-01 11:00:00",39600,"Resource_Group3","Resource_Group3_res_2",0.01,0,"",3,7,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_564"
"case_10168",1686,"d","1970-01-01 12:00:00",43200,"Resource_Group3","Resource_Group3_res_1",0.01,0,"",4,7,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_564"
"case_10168",1687,"e","1970-01-01 13:00:00",46800,"Resource_Group7","Resource_Group7_res_6",0.01,0,"",5,7,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_564"
"case_10168",1688,"k","1970-01-01 14:00:00",50400,"Resource_Group1","Resource_Group1_res_0",0.01,0,"",6,7,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_564"
"case_10168",1689,"j","1970-01-01 15:00:00",54000,"Resource_Group9","Resource_Group9_res_8",0.01,0,"",7,7,NA,NA,0,"normal",NA,"",3600,0,"","",0,"var_564"
"case_10169",1690,"a","1970-01-01 09:00:00",32400,"Resource_Group5","Resource_Group5_res_1",0.01,0,"",1,10,NA,NA,3600,"normal",NA,"",0,0,"","",0,"var_407"
"case_10169",1691,"b","1970-01-01 10:00:00",36000,"Resource_Group0","Resource_Group0_res_0",0.01,0,"",2,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_407"
"case_10169",1692,"c","1970-01-01 11:00:00",39600,"Resource_Group3","Resource_Group3_res_0",0.01,0,"",3,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_407"
"case_10169",1693,"d","1970-01-01 12:00:00",43200,"Resource_Group3","Resource_Group3_res_0",0.01,0,"",4,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_407"
"case_10169",1694,"e","1970-01-01 13:00:00",46800,"Resource_Group7","Resource_Group7_res_3",0.01,0,"",5,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_407"
"case_10169",1695,"l","1970-01-01 14:00:00",50400,"Resource_Group7","Resource_Group7_res_5",0.01,0,"",6,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_407"
"case_10169",1696,"q","1970-01-01 15:00:00",54000,"Resource_Group1","Resource_Group1_res_0",0.01,0,"",7,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_407"
"case_10169",1697,"r","1970-01-01 16:00:00",57600,"Resource_Group6","Resource_Group6_res_3",0.01,0,"",8,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_407"
"case_10169",1698,"n","1970-01-01 17:00:00",61200,"Resource_Group6","Resource_Group6_res_1",0.01,0,"",9,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_407"
"case_10169",1699,"j","1970-01-01 18:00:00",64800,"Resource_Group9","Resource_Group9_res_3",0.01,0,"",10,10,NA,NA,0,"normal",NA,"",3600,0,"","",0,"var_407"
"case_10176",1764,"a","1970-01-01 09:00:00",32400,"Resource_Group5","Resource_Group5_res_2",0.01,0,"",1,10,NA,NA,3600,"normal",NA,"",0,0,"","",0,"var_588"
"case_10176",1765,"b","1970-01-01 10:00:00",36000,"Resource_Group0","Resource_Group0_res_0",0.01,0,"",2,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_588"
"case_10176",1766,"c","1970-01-01 11:00:00",39600,"Resource_Group3","Resource_Group3_res_2",0.01,0,"",3,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_588"
"case_10176",1767,"d","1970-01-01 12:00:00",43200,"Resource_Group3","Resource_Group3_res_1",0.01,0,"",4,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_588"
"case_10176",1768,"e","1970-01-01 13:00:00",46800,"Resource_Group7","Resource_Group7_res_6",0.01,0,"",5,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_588"
"case_10176",1769,"f","1970-01-01 14:00:00",50400,"Resource_Group3","Resource_Group3_res_3",0.01,0,"",6,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_588"
"case_10176",1770,"g","1970-01-01 15:00:00",54000,"Resource_Group5","Resource_Group5_res_4",0.01,0,"",7,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_588"
"case_10176",1771,"h","1970-01-01 16:00:00",57600,"Resource_Group2","Resource_Group2_res_1",0.01,0,"",8,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_588"
"case_10176",1772,"i","1970-01-01 17:00:00",61200,"Resource_Group4","Resource_Group4_res_0",0.01,0,"",9,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_588"
"case_10176",1773,"j","1970-01-01 18:00:00",64800,"Resource_Group9","Resource_Group9_res_6",0.01,0,"",10,10,NA,NA,0,"normal",NA,"",3600,0,"","",0,"var_588"
"case_10187",1874,"a","1970-01-01 09:00:00",32400,"Resource_Group5","Resource_Group5_res_5",0.01,0,"",1,10,NA,NA,3600,"normal",NA,"",0,0,"","",0,"var_588"
"case_10187",1875,"b","1970-01-01 10:00:00",36000,"Resource_Group0","Resource_Group0_res_0",0.01,0,"",2,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_588"
"case_10187",1876,"c","1970-01-01 11:00:00",39600,"Resource_Group3","Resource_Group3_res_2",0.01,0,"",3,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_588"
"case_10187",1877,"d","1970-01-01 12:00:00",43200,"Resource_Group3","Resource_Group3_res_2",0.01,0,"",4,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_588"
"case_10187",1878,"e","1970-01-01 13:00:00",46800,"Resource_Group7","Resource_Group7_res_3",0.01,0,"",5,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_588"
"case_10187",1879,"f","1970-01-01 14:00:00",50400,"Resource_Group3","Resource_Group3_res_2",0.01,0,"",6,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_588"
"case_10187",1880,"g","1970-01-01 15:00:00",54000,"Resource_Group5","Resource_Group5_res_3",0.01,0,"",7,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_588"
"case_10187",1881,"h","1970-01-01 16:00:00",57600,"Resource_Group2","Resource_Group2_res_0",0.01,0,"",8,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_588"
"case_10187",1882,"i","1970-01-01 17:00:00",61200,"Resource_Group4","Resource_Group4_res_4",0.01,0,"",9,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_588"
"case_10187",1883,"j","1970-01-01 18:00:00",64800,"Resource_Group9","Resource_Group9_res_5",0.01,0,"",10,10,NA,NA,0,"normal",NA,"",3600,0,"","",0,"var_588"
"case_102",2003,"a","1970-01-01 09:00:00",32400,"Resource_Group5","Resource_Group5_res_3",0.01,0,"",1,7,NA,NA,3600,"normal",NA,"",0,0,"","",0,"var_564"
"case_102",2004,"b","1970-01-01 10:00:00",36000,"Resource_Group0","Resource_Group0_res_0",0.01,0,"",2,7,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_564"
"case_102",2005,"c","1970-01-01 11:00:00",39600,"Resource_Group3","Resource_Group3_res_3",0.01,0,"",3,7,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_564"
"case_102",2006,"d","1970-01-01 12:00:00",43200,"Resource_Group3","Resource_Group3_res_3",0.01,0,"",4,7,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_564"
"case_102",2007,"e","1970-01-01 13:00:00",46800,"Resource_Group7","Resource_Group7_res_7",0.01,0,"",5,7,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_564"
"case_102",2008,"k","1970-01-01 14:00:00",50400,"Resource_Group1","Resource_Group1_res_0",0.01,0,"",6,7,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_564"
"case_102",2009,"j","1970-01-01 15:00:00",54000,"Resource_Group9","Resource_Group9_res_2",0.01,0,"",7,7,NA,NA,0,"normal",NA,"",3600,0,"","",0,"var_564"
"case_1021",2110,"a","1970-01-01 09:00:00",32400,"Resource_Group5","Resource_Group5_res_5",0.01,0,"",1,9,NA,NA,3600,"normal",NA,"",0,0,"","",0,"var_59"
"case_1021",2111,"b","1970-01-01 10:00:00",36000,"Resource_Group0","Resource_Group0_res_0",0.01,0,"",2,9,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_59"
"case_1021",2112,"c","1970-01-01 11:00:00",39600,"Resource_Group3","Resource_Group3_res_1",0.01,0,"",3,9,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_59"
"case_1021",2113,"d","1970-01-01 12:00:00",43200,"Resource_Group3","Resource_Group3_res_3",0.01,0,"",4,9,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_59"
"case_1021",2114,"e","1970-01-01 13:00:00",46800,"Resource_Group7","Resource_Group7_res_4",0.01,0,"",5,9,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_59"
"case_1021",2115,"l","1970-01-01 14:00:00",50400,"Resource_Group7","Resource_Group7_res_7",0.01,0,"",6,9,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_59"
"case_1021",2116,"m","1970-01-01 15:00:00",54000,"Resource_Group7","Resource_Group7_res_5",0.01,0,"",7,9,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_59"
"case_1021",2117,"n","1970-01-01 16:00:00",57600,"Resource_Group6","Resource_Group6_res_2",0.01,0,"",8,9,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_59"
"case_1021",2118,"j","1970-01-01 17:00:00",61200,"Resource_Group9","Resource_Group9_res_3",0.01,0,"",9,9,NA,NA,0,"normal",NA,"",3600,0,"","",0,"var_59"
"case_1024",2398,"a","1970-01-01 09:00:00",32400,"Resource_Group5","Resource_Group5_res_3",0.01,0,"",1,9,NA,NA,3600,"normal",NA,"",0,0,"","",0,"var_59"
"case_1024",2399,"b","1970-01-01 10:00:00",36000,"Resource_Group0","Resource_Group0_res_0",0.01,0,"",2,9,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_59"
"case_1024",2400,"c","1970-01-01 11:00:00",39600,"Resource_Group3","Resource_Group3_res_2",0.01,0,"",3,9,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_59"
"case_1024",2401,"d","1970-01-01 12:00:00",43200,"Resource_Group3","Resource_Group3_res_2",0.01,0,"",4,9,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_59"
"case_1024",2402,"e","1970-01-01 13:00:00",46800,"Resource_Group7","Resource_Group7_res_2",0.01,0,"",5,9,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_59"
"case_1024",2403,"l","1970-01-01 14:00:00",50400,"Resource_Group7","Resource_Group7_res_6",0.01,0,"",6,9,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_59"
"case_1024",2404,"m","1970-01-01 15:00:00",54000,"Resource_Group7","Resource_Group7_res_5",0.01,0,"",7,9,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_59"
"case_1024",2405,"n","1970-01-01 16:00:00",57600,"Resource_Group6","Resource_Group6_res_0",0.01,0,"",8,9,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_59"
"case_1024",2406,"j","1970-01-01 17:00:00",61200,"Resource_Group9","Resource_Group9_res_3",0.01,0,"",9,9,NA,NA,0,"normal",NA,"",3600,0,"","",0,"var_59"
"case_10244",2439,"a","1970-01-01 09:00:00",32400,"Resource_Group5","Resource_Group5_res_2",0.01,0,"",1,7,NA,NA,3600,"normal",NA,"",0,0,"","",0,"var_564"
"case_10244",2440,"b","1970-01-01 10:00:00",36000,"Resource_Group0","Resource_Group0_res_0",0.01,0,"",2,7,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_564"
"case_10244",2441,"c","1970-01-01 11:00:00",39600,"Resource_Group3","Resource_Group3_res_0",0.01,0,"",3,7,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_564"
"case_10244",2442,"d","1970-01-01 12:00:00",43200,"Resource_Group3","Resource_Group3_res_0",0.01,0,"",4,7,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_564"
"case_10244",2443,"e","1970-01-01 13:00:00",46800,"Resource_Group7","Resource_Group7_res_5",0.01,0,"",5,7,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_564"
"case_10244",2444,"k","1970-01-01 14:00:00",50400,"Resource_Group1","Resource_Group1_res_0",0.01,0,"",6,7,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_564"
"case_10244",2445,"j","1970-01-01 15:00:00",54000,"Resource_Group9","Resource_Group9_res_1",0.01,0,"",7,7,NA,NA,0,"normal",NA,"",3600,0,"","",0,"var_564"
"case_10250",2501,"a","1970-01-01 09:00:00",32400,"Resource_Group5","Resource_Group5_res_5",0.01,0,"",1,7,NA,NA,3600,"normal",NA,"",0,0,"","",0,"var_564"
"case_10250",2502,"b","1970-01-01 10:00:00",36000,"Resource_Group0","Resource_Group0_res_0",0.01,0,"",2,7,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_564"
"case_10250",2503,"c","1970-01-01 11:00:00",39600,"Resource_Group3","Resource_Group3_res_1",0.01,0,"",3,7,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_564"
"case_10250",2504,"d","1970-01-01 12:00:00",43200,"Resource_Group3","Resource_Group3_res_1",0.01,0,"",4,7,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_564"
"case_10250",2505,"e","1970-01-01 13:00:00",46800,"Resource_Group7","Resource_Group7_res_3",0.01,0,"",5,7,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_564"
"case_10250",2506,"k","1970-01-01 14:00:00",50400,"Resource_Group1","Resource_Group1_res_0",0.01,0,"",6,7,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_564"
"case_10250",2507,"j","1970-01-01 15:00:00",54000,"Resource_Group9","Resource_Group9_res_2",0.01,0,"",7,7,NA,NA,0,"normal",NA,"",3600,0,"","",0,"var_564"
"case_10279",2777,"a","1970-01-01 09:00:00",32400,"Resource_Group5","Resource_Group5_res_2",0.01,0,"",1,9,NA,NA,3600,"normal",NA,"",0,0,"","",0,"var_59"
"case_10279",2778,"b","1970-01-01 10:00:00",36000,"Resource_Group0","Resource_Group0_res_0",0.01,0,"",2,9,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_59"
"case_10279",2779,"c","1970-01-01 11:00:00",39600,"Resource_Group3","Resource_Group3_res_0",0.01,0,"",3,9,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_59"
"case_10279",2780,"d","1970-01-01 12:00:00",43200,"Resource_Group3","Resource_Group3_res_2",0.01,0,"",4,9,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_59"
"case_10279",2781,"e","1970-01-01 13:00:00",46800,"Resource_Group7","Resource_Group7_res_0",0.01,0,"",5,9,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_59"
"case_10279",2782,"l","1970-01-01 14:00:00",50400,"Resource_Group7","Resource_Group7_res_1",0.01,0,"",6,9,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_59"
"case_10279",2783,"m","1970-01-01 15:00:00",54000,"Resource_Group7","Resource_Group7_res_1",0.01,0,"",7,9,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_59"
"case_10279",2784,"n","1970-01-01 16:00:00",57600,"Resource_Group6","Resource_Group6_res_5",0.01,0,"",8,9,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_59"
"case_10279",2785,"j","1970-01-01 17:00:00",61200,"Resource_Group9","Resource_Group9_res_2",0.01,0,"",9,9,NA,NA,0,"normal",NA,"",3600,0,"","",0,"var_59"
"case_10281",2806,"a","1970-01-01 09:00:00",32400,"Resource_Group5","Resource_Group5_res_4",0.01,0,"",1,7,NA,NA,3600,"normal",NA,"",0,0,"","",0,"var_564"
"case_10281",2807,"b","1970-01-01 10:00:00",36000,"Resource_Group0","Resource_Group0_res_0",0.01,0,"",2,7,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_564"
"case_10281",2808,"c","1970-01-01 11:00:00",39600,"Resource_Group3","Resource_Group3_res_3",0.01,0,"",3,7,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_564"
"case_10281",2809,"d","1970-01-01 12:00:00",43200,"Resource_Group3","Resource_Group3_res_2",0.01,0,"",4,7,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_564"
"case_10281",2810,"e","1970-01-01 13:00:00",46800,"Resource_Group7","Resource_Group7_res_2",0.01,0,"",5,7,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_564"
"case_10281",2811,"k","1970-01-01 14:00:00",50400,"Resource_Group1","Resource_Group1_res_0",0.01,0,"",6,7,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_564"
"case_10281",2812,"j","1970-01-01 15:00:00",54000,"Resource_Group9","Resource_Group9_res_1",0.01,0,"",7,7,NA,NA,0,"normal",NA,"",3600,0,"","",0,"var_564"
"case_10298",2964,"a","1970-01-01 09:00:00",32400,"Resource_Group5","Resource_Group5_res_4",0.01,0,"",1,10,NA,NA,3600,"normal",NA,"",0,0,"","",0,"var_588"
"case_10298",2965,"b","1970-01-01 10:00:00",36000,"Resource_Group0","Resource_Group0_res_0",0.01,0,"",2,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_588"
"case_10298",2966,"c","1970-01-01 11:00:00",39600,"Resource_Group3","Resource_Group3_res_0",0.01,0,"",3,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_588"
"case_10298",2967,"d","1970-01-01 12:00:00",43200,"Resource_Group3","Resource_Group3_res_3",0.01,0,"",4,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_588"
"case_10298",2968,"e","1970-01-01 13:00:00",46800,"Resource_Group7","Resource_Group7_res_7",0.01,0,"",5,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_588"
"case_10298",2969,"f","1970-01-01 14:00:00",50400,"Resource_Group3","Resource_Group3_res_2",0.01,0,"",6,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_588"
"case_10298",2970,"g","1970-01-01 15:00:00",54000,"Resource_Group5","Resource_Group5_res_2",0.01,0,"",7,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_588"
"case_10298",2971,"h","1970-01-01 16:00:00",57600,"Resource_Group2","Resource_Group2_res_1",0.01,0,"",8,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_588"
"case_10298",2972,"i","1970-01-01 17:00:00",61200,"Resource_Group4","Resource_Group4_res_3",0.01,0,"",9,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_588"
"case_10298",2973,"j","1970-01-01 18:00:00",64800,"Resource_Group9","Resource_Group9_res_7",0.01,0,"",10,10,NA,NA,0,"normal",NA,"",3600,0,"","",0,"var_588"
"case_10306",3049,"a","1970-01-01 09:00:00",32400,"Resource_Group5","Resource_Group5_res_2",0.01,0,"",1,7,NA,NA,3600,"normal",NA,"",0,0,"","",0,"var_564"
"case_10306",3050,"b","1970-01-01 10:00:00",36000,"Resource_Group0","Resource_Group0_res_0",0.01,0,"",2,7,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_564"
"case_10306",3051,"c","1970-01-01 11:00:00",39600,"Resource_Group3","Resource_Group3_res_2",0.01,0,"",3,7,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_564"
"case_10306",3052,"d","1970-01-01 12:00:00",43200,"Resource_Group3","Resource_Group3_res_3",0.01,0,"",4,7,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_564"
"case_10306",3053,"e","1970-01-01 13:00:00",46800,"Resource_Group7","Resource_Group7_res_4",0.01,0,"",5,7,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_564"
"case_10306",3054,"k","1970-01-01 14:00:00",50400,"Resource_Group1","Resource_Group1_res_0",0.01,0,"",6,7,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_564"
"case_10306",3055,"j","1970-01-01 15:00:00",54000,"Resource_Group9","Resource_Group9_res_9",0.01,0,"",7,7,NA,NA,0,"normal",NA,"",3600,0,"","",0,"var_564"
"case_10316",3150,"a","1970-01-01 09:00:00",32400,"Resource_Group5","Resource_Group5_res_4",0.01,0,"",1,10,NA,NA,3600,"normal",NA,"",0,0,"","",0,"var_588"
"case_10316",3151,"b","1970-01-01 10:00:00",36000,"Resource_Group0","Resource_Group0_res_0",0.01,0,"",2,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_588"
"case_10316",3152,"c","1970-01-01 11:00:00",39600,"Resource_Group3","Resource_Group3_res_1",0.01,0,"",3,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_588"
"case_10316",3153,"d","1970-01-01 12:00:00",43200,"Resource_Group3","Resource_Group3_res_2",0.01,0,"",4,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_588"
"case_10316",3154,"e","1970-01-01 13:00:00",46800,"Resource_Group7","Resource_Group7_res_2",0.01,0,"",5,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_588"
"case_10316",3155,"f","1970-01-01 14:00:00",50400,"Resource_Group3","Resource_Group3_res_3",0.01,0,"",6,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_588"
"case_10316",3156,"g","1970-01-01 15:00:00",54000,"Resource_Group5","Resource_Group5_res_1",0.01,0,"",7,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_588"
"case_10316",3157,"h","1970-01-01 16:00:00",57600,"Resource_Group2","Resource_Group2_res_2",0.01,0,"",8,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_588"
"case_10316",3158,"i","1970-01-01 17:00:00",61200,"Resource_Group4","Resource_Group4_res_1",0.01,0,"",9,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_588"
"case_10316",3159,"j","1970-01-01 18:00:00",64800,"Resource_Group9","Resource_Group9_res_9",0.01,0,"",10,10,NA,NA,0,"normal",NA,"",3600,0,"","",0,"var_588"
"case_10325",3246,"a","1970-01-01 09:00:00",32400,"Resource_Group5","Resource_Group5_res_2",0.01,0,"",1,7,NA,NA,3600,"normal",NA,"",0,0,"","",0,"var_564"
"case_10325",3247,"b","1970-01-01 10:00:00",36000,"Resource_Group0","Resource_Group0_res_0",0.01,0,"",2,7,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_564"
"case_10325",3248,"c","1970-01-01 11:00:00",39600,"Resource_Group3","Resource_Group3_res_0",0.01,0,"",3,7,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_564"
"case_10325",3249,"d","1970-01-01 12:00:00",43200,"Resource_Group3","Resource_Group3_res_2",0.01,0,"",4,7,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_564"
"case_10325",3250,"e","1970-01-01 13:00:00",46800,"Resource_Group7","Resource_Group7_res_5",0.01,0,"",5,7,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_564"
"case_10325",3251,"k","1970-01-01 14:00:00",50400,"Resource_Group1","Resource_Group1_res_1",0.01,0,"",6,7,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_564"
"case_10325",3252,"j","1970-01-01 15:00:00",54000,"Resource_Group9","Resource_Group9_res_4",0.01,0,"",7,7,NA,NA,0,"normal",NA,"",3600,0,"","",0,"var_564"
"case_10327",3260,"a","1970-01-01 09:00:00",32400,"Resource_Group5","Resource_Group5_res_2",0.01,0,"",1,9,NA,NA,3600,"normal",NA,"",0,0,"","",0,"var_59"
"case_10327",3261,"b","1970-01-01 10:00:00",36000,"Resource_Group0","Resource_Group0_res_0",0.01,0,"",2,9,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_59"
"case_10327",3262,"c","1970-01-01 11:00:00",39600,"Resource_Group3","Resource_Group3_res_0",0.01,0,"",3,9,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_59"
"case_10327",3263,"d","1970-01-01 12:00:00",43200,"Resource_Group3","Resource_Group3_res_3",0.01,0,"",4,9,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_59"
"case_10327",3264,"e","1970-01-01 13:00:00",46800,"Resource_Group7","Resource_Group7_res_4",0.01,0,"",5,9,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_59"
"case_10327",3265,"l","1970-01-01 14:00:00",50400,"Resource_Group7","Resource_Group7_res_7",0.01,0,"",6,9,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_59"
"case_10327",3266,"m","1970-01-01 15:00:00",54000,"Resource_Group7","Resource_Group7_res_7",0.01,0,"",7,9,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_59"
"case_10327",3267,"n","1970-01-01 16:00:00",57600,"Resource_Group6","Resource_Group6_res_4",0.01,0,"",8,9,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_59"
"case_10327",3268,"j","1970-01-01 17:00:00",61200,"Resource_Group9","Resource_Group9_res_8",0.01,0,"",9,9,NA,NA,0,"normal",NA,"",3600,0,"","",0,"var_59"
"case_1033",3289,"a","1970-01-01 09:00:00",32400,"Resource_Group5","Resource_Group5_res_2",0.01,0,"",1,10,NA,NA,3600,"normal",NA,"",0,0,"","",0,"var_475"
"case_1033",3290,"b","1970-01-01 10:00:00",36000,"Resource_Group0","Resource_Group0_res_0",0.01,0,"",2,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_475"
"case_1033",3291,"c","1970-01-01 11:00:00",39600,"Resource_Group3","Resource_Group3_res_1",0.01,0,"",3,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_475"
"case_1033",3292,"d","1970-01-01 12:00:00",43200,"Resource_Group3","Resource_Group3_res_0",0.01,0,"",4,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_475"
"case_1033",3293,"e","1970-01-01 13:00:00",46800,"Resource_Group7","Resource_Group7_res_0",0.01,0,"",5,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_475"
